,Date/Time (LST),Temp (degC),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Wind Spd (km/h)
13828,2019-07-31 04:00,20.2,98.0,,100.37,7.0
13829,2019-07-31 05:00,19.9,97.0,,100.43,13.0
13830,2019-07-31 06:00,19.8,98.0,,100.47,8.0
13831,2019-07-31 07:00,20.5,95.0,,100.52,9.0
13832,2019-07-31 08:00,21.3,91.0,,100.56,8.0
13833,2019-07-31 09:00,22.9,87.0,,100.57,4.0
13834,2019-07-31 10:00,24.5,79.0,,100.58,7.0
13835,2019-07-31 11:00,26.8,58.0,,100.55,11.0
13836,2019-07-31 12:00,27.5,47.0,,100.52,9.0
13837,2019-07-31 13:00,27.8,52.0,,100.49,13.0
13838,2019-07-31 14:00,27.5,54.0,,100.49,12.0
13839,2019-07-31 15:00,26.8,47.0,,100.5,14.0
13840,2019-07-31 16:00,25.9,55.0,,100.5,9.0
13841,2019-07-31 17:00,26.0,54.0,,100.5,13.0
13842,2019-07-31 18:00,25.2,53.0,,100.53,8.0
13843,2019-07-31 19:00,23.6,54.0,,100.61,10.0
13844,2019-07-31 20:00,21.4,60.0,,100.67,7.0
13845,2019-07-31 21:00,20.1,59.0,,100.69,9.0
13846,2019-07-31 22:00,17.7,68.0,,100.71,5.0
13847,2019-07-31 23:00,15.7,75.0,,100.74,4.0
13848,2019-08-01 00:00,13.9,86.0,,100.78,6.0
13849,2019-08-01 01:00,13.0,87.0,,100.81,4.0
13850,2019-08-01 02:00,11.7,93.0,,100.86,3.0
13851,2019-08-01 03:00,11.2,96.0,,100.91,0.0
13852,2019-08-01 04:00,10.9,97.0,,100.94,6.0
13853,2019-08-01 05:00,10.0,96.0,,100.99,3.0
13854,2019-08-01 06:00,12.8,89.0,,101.02,0.0
13855,2019-08-01 07:00,17.6,68.0,,101.07,3.0
13856,2019-08-01 08:00,20.8,62.0,,101.1,5.0
13857,2019-08-01 09:00,22.7,39.0,,101.09,16.0
13858,2019-08-01 10:00,23.6,39.0,,101.1,9.0
13859,2019-08-01 11:00,24.8,36.0,,101.07,8.0
13860,2019-08-01 12:00,24.8,35.0,,101.07,7.0
13861,2019-08-01 13:00,26.1,33.0,,101.03,5.0
13862,2019-08-01 14:00,26.3,38.0,,101.0,3.0
13863,2019-08-01 15:00,25.1,37.0,,100.96,14.0
13864,2019-08-01 16:00,26.1,37.0,,100.94,5.0
13865,2019-08-01 17:00,25.6,39.0,,100.91,6.0
13866,2019-08-01 18:00,24.3,52.0,,100.9,4.0
13867,2019-08-01 19:00,18.9,67.0,,100.92,4.0
13868,2019-08-01 20:00,20.7,56.0,,100.94,7.0
13869,2019-08-01 21:00,18.3,64.0,,100.96,8.0
13870,2019-08-01 22:00,17.8,66.0,,100.97,7.0
13871,2019-08-01 23:00,16.4,72.0,,100.99,5.0
13872,2019-08-02 00:00,16.5,71.0,,101.0,7.0
13873,2019-08-02 01:00,16.6,69.0,,101.0,7.0
13874,2019-08-02 02:00,15.6,73.0,,101.01,6.0
13875,2019-08-02 03:00,15.2,75.0,,101.0,7.0
13876,2019-08-02 04:00,13.6,88.0,,101.01,6.0
13877,2019-08-02 05:00,13.6,86.0,,101.02,7.0
13878,2019-08-02 06:00,14.9,85.0,,101.06,9.0
13879,2019-08-02 07:00,17.9,78.0,,101.08,5.0
13880,2019-08-02 08:00,20.0,71.0,,101.09,7.0
13881,2019-08-02 09:00,22.9,65.0,,101.05,7.0
13882,2019-08-02 10:00,25.2,49.0,,101.04,8.0
13883,2019-08-02 11:00,26.2,42.0,,101.01,11.0
13884,2019-08-02 12:00,27.0,37.0,,100.94,14.0
13885,2019-08-02 13:00,27.2,34.0,,100.89,14.0
13886,2019-08-02 14:00,27.4,31.0,,100.85,13.0
13887,2019-08-02 15:00,27.9,37.0,,100.8,10.0
13888,2019-08-02 16:00,27.7,35.0,,100.77,12.0
13889,2019-08-02 17:00,27.0,38.0,,100.74,10.0
13890,2019-08-02 18:00,25.8,45.0,,100.71,7.0
13891,2019-08-02 19:00,22.6,56.0,,100.7,10.0
13892,2019-08-02 20:00,21.2,59.0,,100.71,10.0
13893,2019-08-02 21:00,17.5,77.0,,100.75,4.0
13894,2019-08-02 22:00,17.8,77.0,,100.72,5.0
13895,2019-08-02 23:00,17.5,80.0,,100.69,5.0
13896,2019-08-03 00:00,17.1,76.0,,100.67,0.0
13897,2019-08-03 01:00,18.0,70.0,,100.63,7.0
13898,2019-08-03 02:00,17.2,72.0,,100.59,3.0
13899,2019-08-03 03:00,16.2,77.0,,100.56,5.0
13900,2019-08-03 04:00,15.1,83.0,,100.5,4.0
13901,2019-08-03 05:00,14.6,91.0,,100.51,4.0
13902,2019-08-03 06:00,15.9,83.0,,100.54,5.0
13903,2019-08-03 07:00,17.2,76.0,,100.54,9.0
13904,2019-08-03 08:00,19.5,71.0,,100.5,9.0
13905,2019-08-03 09:00,20.8,65.0,,100.45,16.0
13906,2019-08-03 10:00,23.4,59.0,,100.43,17.0
13907,2019-08-03 11:00,24.6,57.0,,100.37,13.0
13908,2019-08-03 12:00,24.1,59.0,,100.35,9.0
13909,2019-08-03 13:00,25.0,57.0,,100.31,5.0
13910,2019-08-03 14:00,25.6,58.0,,100.29,9.0
13911,2019-08-03 15:00,25.5,59.0,,100.25,9.0
13912,2019-08-03 16:00,25.4,59.0,,100.22,10.0
13913,2019-08-03 17:00,25.4,57.0,,100.19,11.0
13914,2019-08-03 18:00,24.8,54.0,,100.2,8.0
13915,2019-08-03 19:00,23.0,64.0,,100.24,6.0
13916,2019-08-03 20:00,21.9,66.0,,100.31,10.0
13917,2019-08-03 21:00,20.6,69.0,,100.33,9.0
13918,2019-08-03 22:00,17.6,82.0,,100.37,3.0
13919,2019-08-03 23:00,16.3,82.0,,100.4,9.0
13920,2019-08-04 00:00,16.4,72.0,,100.44,10.0
13921,2019-08-04 01:00,12.7,86.0,,100.47,3.0
13922,2019-08-04 02:00,10.7,94.0,,100.52,0.0
13923,2019-08-04 03:00,11.6,84.0,,100.53,0.0
13924,2019-08-04 04:00,11.1,88.0,,100.53,0.0
13925,2019-08-04 05:00,9.7,92.0,,100.59,0.0
13926,2019-08-04 06:00,10.8,93.0,,100.63,0.0
13927,2019-08-04 07:00,14.8,72.0,,100.65,3.0
13928,2019-08-04 08:00,16.4,68.0,,100.66,4.0
13929,2019-08-04 09:00,17.9,57.0,,100.65,10.0
13930,2019-08-04 10:00,19.2,52.0,,100.63,12.0
13931,2019-08-04 11:00,19.2,53.0,,100.59,7.0
13932,2019-08-04 12:00,20.6,47.0,,100.55,5.0
13933,2019-08-04 13:00,22.3,44.0,,100.48,8.0
13934,2019-08-04 14:00,22.7,41.0,,100.47,12.0
13935,2019-08-04 15:00,22.8,39.0,,100.45,11.0
13936,2019-08-04 16:00,22.7,39.0,,100.44,10.0
13937,2019-08-04 17:00,22.3,39.0,,100.43,13.0
13938,2019-08-04 18:00,21.6,41.0,,100.45,8.0
13939,2019-08-04 19:00,19.6,47.0,,100.46,7.0
13940,2019-08-04 20:00,17.4,55.0,,100.5,8.0
13941,2019-08-04 21:00,13.2,76.0,,100.51,7.0
13942,2019-08-04 22:00,11.7,84.0,,100.52,4.0
13943,2019-08-04 23:00,11.4,82.0,,100.54,0.0
13944,2019-08-05 00:00,9.9,90.0,,100.55,3.0
13945,2019-08-05 01:00,8.8,93.0,,100.55,4.0
13946,2019-08-05 02:00,9.1,94.0,,100.56,0.0
13947,2019-08-05 03:00,8.3,97.0,,100.56,3.0
13948,2019-08-05 04:00,8.2,98.0,,100.57,0.0
13949,2019-08-05 05:00,7.8,99.0,,100.57,0.0
13950,2019-08-05 06:00,10.1,96.0,,100.6,0.0
13951,2019-08-05 07:00,14.2,81.0,,100.61,3.0
13952,2019-08-05 08:00,17.8,65.0,,100.61,5.0
13953,2019-08-05 09:00,20.8,54.0,,100.59,9.0
13954,2019-08-05 10:00,22.1,54.0,,100.55,15.0
13955,2019-08-05 11:00,23.4,46.0,,100.51,9.0
13956,2019-08-05 12:00,24.2,42.0,,100.44,10.0
13957,2019-08-05 13:00,25.2,40.0,,100.4,11.0
13958,2019-08-05 14:00,26.0,42.0,,100.35,5.0
13959,2019-08-05 15:00,26.2,38.0,,100.29,9.0
13960,2019-08-05 16:00,26.5,37.0,,100.22,11.0
13961,2019-08-05 17:00,26.1,43.0,,100.19,10.0
13962,2019-08-05 18:00,25.3,49.0,,100.17,9.0
13963,2019-08-05 19:00,22.0,62.0,,100.18,7.0
13964,2019-08-05 20:00,19.3,72.0,,100.15,8.0
